AUDITYEAR,DBKEY,EIN,AGENCY        
2018,       244223,465221620,00   
2018,       244225,036010485,00   
2018,       244226,237366812,00   
2018,       244232,630378133,00   
2018,       244234,061008590,00   
2018,       244235,454728242,14   
2018,       244236,061230844,00   
2018,       244237,454877494,14   
2018,       244239,463913556,00   
2018,       244241,022929196,00   
2018,       244247,141548784,00   
2018,       244249,470970499,00   
2018,        24425,223282526,00   
2018,       244265,453932032,00   
2018,       244266,453931968,00   
2018,       244267,351554538,00   
2018,       244273,943455260,93   
2018,       244275,939015591,00   
2018,       244276,222271013,00   
2018,       244277,201381708,00   
2018,       244280,272532241,00   
2018,       244282,201485148,00   
2018,       244285,860820084,00   
2018,       244287,562098251,00   
2018,       244295,132709826,00   
2018,       244297,274410895,00   
2018,       244299,464134277,00   
2018,       244300,043435218,00   
2018,       244303,620497613,00   
2018,       244304,264320480,14   
2018,       244306,272294198,00   
2018,       244310,320130326,00   
2018,       244312,756000468,00   
2018,         2443,042104700,00   
2018,       244322,856000565,93   
2018,       244339,300736988,00   
2018,       244339,300736988,14   
2018,       244341,204789061,00   
2018,       244342,453064996,00   
2018,       244343,310537141,00   
2018,       244348,161621698,00   
2018,       244348,161621698,84   
2018,       244359,237129499,00   
2018,       244361,264046741,00   
2018,       244364,310749724,00   
2018,       244366,364065330,14   
2018,       244368,990284222,00   
2018,       244371,141542304,00   
2018,       244376,736081090,00   
2018,       244377,800455890,00   
2018,       244378,952558328,00   
2018,       244385,464978326,10   
2018,       244386,222727412,00   
2018,       244391,256084084,00   
2018,       244397,454302603,00   
2018,       244398,260827814,00   
2018,       244407,205773949,00   
2018,       244411,463130985,00   
2018,       244415,461139161,00   
2018,       244419,770496382,00   
2018,       244419,770496382,93   
2018,       244420,626001238,00   
2018,       244423,270421556,00   
2018,       244428,264147363,00   
2018,       244433,201139635,93   
2018,       244434,222196988,00   
2018,       244435,133629485,00   
2018,       244440,133124888,00   
2018,       244445,520897806,93   
2018,       244445,520897806,94   
2018,       244450,650829459,00   
2018,       244457,030503751,00   
2018,       244458,850249296,00   
2018,       244461,113244089,00   
2018,       244472,261846302,00   
2018,       244473,262531307,00   
2018,       244476,251320550,00   
2018,       244483,561500678,00   
2018,       244485,386006063,00   
2018,       244489,060954809,00   
2018,       244491,454926717,14   
2018,       244493,942675517,00   
2018,       244493,942675517,93   
2018,       244495,526003669,00   
2018,       244495,526003669,10   
2018,       244504,846001145,00   
2018,       244511,611524966,00   
2018,       244516,223674957,00   
2018,       244519,633058154,00   
2018,       244522,270301275,00   
2018,       244532,421358032,00   
2018,       244533,421379860,00   
2018,       244534,392018064,00   
2018,       244537,660433481,00   
2018,       244537,660433481,97   
2018,       244538,954856901,00   
2018,       244541,470963688,00   
2018,       244548,860958466,00   
2018,       244551,362365901,00   
2018,       244555,223521022,00   
2018,       244557,016000316,00   
2018,       244560,611730890,00   
2018,        24456,223309884,00   
2018,       244571,943185612,84   
2018,       244572,271625785,84   
2018,       244577,822320973,00   
2018,       244577,822320973,93   
2018,       244581,452078269,00   
2018,       244584,232660436,00   
2018,       244585,680063054,00   
2018,       244589,453994560,00   
2018,       244590,465193193,00   
2018,       244591,203492620,00   
2018,       244591,203492620,93   
2018,       244592,464727800,00   
2018,       244592,464727800,10   
2018,       244592,464727800,11   
2018,       244592,464727800,12   
2018,       244592,464727800,15   
2018,       244592,464727800,16   
2018,       244592,464727800,19   
2018,       244592,464727800,43   
2018,       244592,464727800,45   
2018,       244592,464727800,47   
2018,       244592,464727800,66   
2018,       244592,464727800,81   
2018,       244592,464727800,84   
2018,       244592,464727800,93   
2018,       244593,364776757,84   
2018,       244597,382602971,14   
2018,       244599,223697561,00   
2018,       244604,746001591,00   
2018,       244608,730707328,00   
2018,       244608,730707328,98   
2018,       244610,272123983,00   
2018,       244611,650385507,00   
2018,       244612,900364347,00   
2018,       244614,453213370,00   
2018,       244616,452880726,84   
2018,       244621,954649884,00   
2018,       244624,463668128,00   
2018,       244626,410847708,00   
2018,       244628,946050254,00   
2018,       244634,202957113,00   
2018,       244635,800353508,00   
2018,       244636,953008798,93   
2018,       244637,464083479,00   
2018,       244640,460634069,00   
2018,       244640,460634069,14   
2018,       244644,953148188,16   
2018,       244646,760833568,00   
2018,       244649,450454055,00   
2018,       244651,132987263,00   
2018,       244654,752128963,00   
2018,       244659,850236693,00   
2018,       244659,850236693,14   
2018,       244664,263990559,93   
2018,       244668,362167804,00   
2018,       244678,942472327,00   
2018,       244687,476006091,00   
2018,       244693,132720769,00   
2018,       244698,264117989,00   
2018,       244725,510164942,00   
2018,       244734,161703355,00   
2018,       244736,462288278,00   
2018,       244740,050555488,00   
2018,       244757,446005882,00   
2018,       244762,464099785,00   
2018,       244765,471098221,00   
2018,       244768,223085497,00   
2018,       244769,383264831,00   
2018,       244770,251714936,00   
2018,       244781,941156347,00   
2018,       244784,464610901,00   
2018,       244785,364644408,00   
2018,       244786,455139036,00   
2018,       244789,464127609,00   
2018,       244793,362700973,14   
2018,       244794,132765298,00   
2018,       244796,264391187,00   
2018,       244797,464014078,00   
2018,       244798,541190771,00   
2018,       244809,376006773,00   
2018,       244813,421386703,00   
2018,       244813,421386703,20   
2018,       244815,341986692,00   
2018,       244815,341986692,47   
2018,       244820,463347369,00   
2018,       244823,741646979,00   
2018,       244825,411646102,00   
2018,       244828,203869767,00   
2018,       244843,800691441,00   
2018,       244843,800691441,14   
2018,       244844,751230663,00   
2018,       244858,470870772,00   
2018,       244861,462450456,00   
2018,       244862,430652636,00   
2018,       244864,460745339,00   
2018,       244868,455194302,00   
2018,       244869,630821997,00   
2018,       244875,270610118,00   
2018,       244876,251525572,00   
2018,       244878,541282624,00   
2018,       244885,208356813,00   
2018,       244891,421101835,00   
2018,       244893,651238417,00   
2018,       244901,210736607,00   
2018,       244903,942984887,00   
2018,       244904,261710184,00   
2018,       244906,640790516,00   
2018,       244917,850289999,00   
2018,       244917,850289999,14   
2018,       244922,455198386,00   
2018,       244923,465532642,00   
2018,       244924,472616775,00   
2018,       244933,273270985,14   
2018,       244936,205205488,00   
2018,       244938,383088462,00   
2018,       244942,680450882,00   
2018,       244944,943041300,00   
2018,       244945,680033365,00   
2018,       244946,750800634,00   
2018,       244946,750800634,93   
2018,       244947,942861422,00   
2018,       244948,942164867,00   
2018,       244949,221809103,00   
2018,       244950,237287299,00   
2018,       244953,273304487,00   
2018,       244955,826000292,00   
2018,       244956,331148888,00   
2018,       244957,202886754,00   
2018,       244962,141825979,00   
2018,       244970,043468149,00   
2018,       244971,042104323,00   
2018,       244972,900752328,00   
2018,       244973,941663809,00   
2018,       244974,270704516,00   
2018,       244977,800748834,00   
2018,       244980,481165305,00   
2018,       244982,043289039,00   
2018,       244991,232212105,14   
2018,       244993,391864684,00   
2018,       244994,464151173,00   
2018,       244997,471609800,00   
2018,       245003,273543590,00   
2018,       245003,273543590,14   
2018,       245004,463392458,00   
2018,       245008,454028891,00   
2018,       245009,232574269,00   
2018,       245010,273421390,00   
2018,       245012,462953382,00   
2018,       245016,720987430,00   
2018,       245032,382474246,00   
2018,       245039,860324144,00   
2018,       245040,222378089,00   
2018,       245042,473681826,00   
2018,       245042,473681826,14   
2018,       245047,455394440,00   
2018,       245047,455394440,14   
2018,       245048,237058598,00   
2018,       245052,454729728,00   
2018,       245052,454729728,14   
2018,       245053,542135886,00   
2018,       245057,272509800,00   
2018,       245063,272280465,00   
2018,       245064,455559338,00   
2018,       245067,030364340,00   
2018,       245071,391786653,00   
2018,       245074,627508344,14   
2018,       245078,586000862,00   
2018,       245087,911755339,00   
2018,       245090,841247423,00   
2018,       245093,462815132,00   
2018,       245094,421279294,00   
2018,       245094,421279294,93   
2018,       245095,166072889,00   
2018,       245096,454620867,00   
2018,       245100,465346581,00   
2018,       245101,465363838,00   
2018,       245103,161160187,00   
2018,       245104,237191849,00   
2018,       245105,455408337,00   
2018,       245108,810672052,00   
2018,       245109,753151494,00   
2018,       245111,364286309,00   
2018,       245112,364440509,00   
2018,       245113,237191849,00   
2018,       245118,205373817,00   
2018,       245119,311668520,00   
2018,       245122,760458780,00   
2018,       245131,900611418,00   
2018,       245131,900611418,14   
2018,       245133,352159075,00   
2018,       245135,880216211,00   
2018,       245136,223966179,00   
2018,       245137,320272307,00   
2018,       245139,320379337,00   
2018,       245140,800385792,00   
2018,       245142,261605865,00   
2018,       245144,941665936,00   
2018,       245147,460456087,14   
2018,       245148,880178723,00   
2018,       245149,112998182,00   
2018,       245150,880255899,00   
2018,       245155,455562018,00   
2018,       245158,205552001,00   
2018,       245160,383666288,00   
2018,       245178,010554061,00   
2018,       245183,043491680,00   
2018,       245190,471653819,00   
2018,       245190,471653819,14   
2018,       245191,471454023,14   
2018,       245195,271503981,00   
2018,       245195,271503981,84   
2018,       245223,811054787,00   
2018,       245232,352489134,00   
2018,       245238,132981097,14   
2018,       245240,203265317,14   
2018,       245246,611197577,00   
2018,       245255,273993174,00   
2018,       245257,472436074,00   
2018,       245262,300529952,00   
2018,       245268,273413739,00   
2018,       245291,222432417,00   
2018,       245295,222262967,00   
2018,       245298,411646788,00   
2018,       245298,411646788,10   
2018,       245305,472388629,00   
2018,       245310,364769956,00   
2018,       245310,364769956,84   
2018,       245315,386007259,00   
2018,       245325,472654761,00   
2018,       245332,941616911,00   
2018,       245333,943093354,00   
2018,       245343,371753984,00   
2018,       245347,452710251,00   
2018,       245348,841638629,00   
2018,       245348,841638629,14   
2018,       245357,042676008,00   
2018,       245359,463645590,00   
2018,       245361,460788470,00   
2018,       245363,454016705,00   
2018,       245365,742275537,14   
2018,       245366,454859261,00   
2018,       245367,411745245,14   
2018,       245370,237122922,00   
2018,       245375,453946594,00   
2018,       245377,237304921,00   
2018,       245380,464840814,00   
2018,       245385,680281986,00   
2018,       245387,237329915,00   
2018,       245401,383594193,00   
2018,       245404,454733905,00   
2018,       245409,454449701,00   
2018,       245411,621579024,00   
2018,       245419,246000720,00   
2018,       245420,042023837,00   
2018,       245423,475280523,00   
2018,       245427,950579951,00   
2018,       245428,465158488,00   
2018,       245432,942638250,00   
2018,       245434,562211875,00   
2018,       245442,462396221,00   
2018,       245446,611593415,00   
2018,       245446,611593415,14   
2018,       245453,730722241,00   
2018,       245454,208705744,00   
2018,       245454,208705744,14   
2018,       245459,952592468,84   
2018,       245464,262813468,00   
2018,       245465,043383141,00   
2018,       245469,454509101,00   
2018,       245469,454509101,14   
2018,       245470,454963872,00   
2018,       245474,383103021,00   
2018,       245476,731563627,84   
2018,       245478,222813616,00   
2018,       245482,260574826,93   
2018,       245483,112501328,00   
2018,       245485,203505981,00   
2018,       245487,471612263,00   
2018,       245488,274092757,00   
2018,       245489,256012583,00   
2018,       245496,472967284,84   
2018,       245499,362109717,00   
2018,       245500,411621378,14   
2018,       245501,202871945,00   
2018,       245504,204438086,00   
2018,       245506,454902827,00   
2018,       245507,454902928,00   
2018,       245509,200984601,00   
2018,       245511,465533413,00   
2018,       245515,640696980,00   
2018,       245515,640696980,14   
2018,       245516,561872557,00   
2018,       245522,472963287,00   
2018,       245522,472963287,84   
2018,       245526,840255530,00   
2018,       245528,473423521,00   
2018,       245531,473532178,00   
2018,       245538,473077497,00   
2018,       245542,382080820,00   
2018,       245543,472887845,00   
2018,       245543,472887845,84   
2018,       245544,472461177,00   
2018,       245545,030378715,00   
2018,       245548,274385692,10   
2018,       245551,464768276,00   
2018,       245552,204935972,00   
2018,       245553,463355510,00   
2018,       245560,521310095,00   
2018,       245563,630441516,00   
2018,       245568,742805097,00   
2018,       245570,261672457,00   
2018,       245570,261672457,84   
2018,       245575,471444061,00   
2018,       245578,471159132,00   
2018,       245585,742651128,00   
2018,       245586,450553664,00   
2018,       245591,066002078,00   
2018,       245592,462680772,00   
2018,       245593,680547532,00   
2018,       245597,820425400,00   
2018,       245599,465280479,00   
2018,       245601,146002143,00   
2018,       245602,570705574,00   
2018,       245603,580246393,00   
2018,       245605,710940292,00   
2018,       245606,331029483,00   
2018,       245607,561273237,00   
2018,       245608,520962588,00   
2018,       245609,208734793,00   
2018,       245609,208734793,14   
2018,       245611,474499450,00   
2018,        24561,226012277,00   
2018,       245612,272430412,14   
2018,       245613,454900693,00   
2018,       245613,454900693,14   
2018,       245616,141582932,00   
2018,       245618,770517240,00   
2018,       245619,204924322,00   
2018,       245624,452275677,00   
2018,       245624,452275677,10   
2018,       245625,465122331,00   
2018,       245627,452736163,00   
2018,       245629,204802605,00   
2018,       245630,454005918,00   
2018,       245631,463958358,00   
2018,       245635,521524965,00   
2018,       245636,452372563,00   
2018,       245638,746024694,00   
2018,       245639,133213525,00   
2018,       245645,273792158,00   
2018,       245646,262420730,00   
2018,       245646,262420730,93   
2018,       245647,742911834,00   
2018,       245649,930937095,00   
2018,       245655,462846820,00   
2018,       245660,590171815,00   
2018,       245662,463584341,00   
2018,       245662,463584341,16   
2018,       245662,463584341,93   
2018,       245663,452887132,00   
2018,       245665,621465889,00   
2018,       245668,452392722,00   
2018,       245671,966000443,00   
2018,       245671,966000443,20   
2018,       245675,751701390,00   
2018,       245677,473111913,00   
2018,       245681,616001800,00   
2018,       245683,462806347,00   
2018,       245685,043646730,00   
2018,       245685,043646730,14   
2018,       245688,471841490,00   
2018,       245690,042106751,00   
2018,       245696,472866767,00   
2018,       245696,472866767,84   
2018,       245698,205803873,00   
2018,       245698,205803873,93   
2018,       245699,561875246,00   
2018,       245700,830230126,00   
2018,       245703,800511161,00   
2018,       245704,472462116,00   
2018,       245705,454965095,00   
2018,       245706,185600056,00   
2018,       245706,185600056,64   
2018,       245708,592961536,84   
2018,        24571,226017975,00   
2018,       245712,464430295,00   
2018,       245716,540538202,00   
2018,       245721,132571063,00   
2018,       245723,826035541,00   
2018,       245726,454644723,00   
2018,       245727,421080685,00   
2018,       245729,390868849,00   
2018,       245730,473971856,00   
2018,       245731,741738624,00   
2018,       245735,911797391,00   
2018,       245738,264826876,00   
2018,       245741,411246504,00   
2018,       245743,260869607,00   
2018,       245748,273271453,14   
2018,       245750,311700823,00   
2018,       245752,830181409,10   
2018,       245756,473187533,00   
2018,       245757,860325741,00   
2018,       245760,741939048,00   
2018,       245761,550626556,00   
2018,       245764,431131436,00   
2018,       245764,431131436,93   
2018,       245767,370661199,00   
2018,       245778,742244027,00   
2018,       245781,364729648,00   
2018,       245781,364729648,14   
2018,       245782,411588642,00   
2018,       245788,341205791,00   
2018,       245790,561084427,00   
2018,       245790,561084427,93   
2018,       245792,204741060,00   
2018,       245793,621571743,00   
2018,       245795,952281302,00   
2018,       245801,581116210,00   
2018,       245804,141493746,00   
2018,       245806,330175263,00   
2018,       245807,141364550,00   
2018,       245807,141364550,14   
2018,       245812,371581358,00   
2018,       245813,620712115,00   
2018,       245815,371780990,00   
2018,       245817,383844634,00   
2018,       245819,391417230,00   
2018,         2458,042104736,00   
2018,         2458,042104736,84   
2018,       245820,223433990,00   
2018,       245821,475663762,00   
2018,       245822,201885811,00   
2018,       245823,131624240,00   
2018,       245824,752581804,00   
2018,       245825,541742215,00   
2018,       245826,841313944,00   
2018,       245827,830208667,00   
2018,       245828,830208667,00   
2018,       245830,455087386,00   
2018,       245834,743033288,00   
2018,       245840,760057699,00   
2018,       245840,760057699,84   
2018,       245842,541689909,00   
2018,       245846,510470619,00   
2018,       245847,710353055,00   
2018,       245849,710353055,00   
2018,       245852,352525510,00   
2018,       245853,061645496,00   
2018,       245856,133910692,00   
2018,       245858,471847298,00   
2018,       245864,473200676,00   
2018,       245865,112352312,00   
2018,       245866,582635833,00   
2018,       245867,570756634,00   
2018,       245867,570756634,14   
2018,       245868,261491906,00   
2018,       245868,261491906,14   
2018,       245873,571097784,00   
2018,       245876,561893695,00   
2018,       245877,275281234,00   
2018,       245878,473211437,15   
2018,       245880,951644031,00   
2018,       245881,262602821,00   
2018,       245882,416110005,84   
2018,       245883,473829997,00   
2018,       245886,350896905,00   
2018,       245888,472893144,15   
2018,       245888,472893144,84   
2018,       245894,812186652,00   
2018,       245895,472158680,00   
2018,       245899,460278493,00   
2018,       245901,460946885,00   
2018,       245902,561991438,00   
2018,       245903,341211001,10   
2018,       245907,453990583,00   
2018,       245909,870632910,00   
2018,       245911,521245728,00   
2018,       245912,954526760,00   
2018,       245913,462990346,00   
2018,       245913,462990346,14   
2018,       245916,474181142,00   
2018,       245919,010946633,00   
2018,       245921,331012588,00   
2018,       245922,411842965,00   
2018,       245924,474793074,00   
2018,       245924,474793074,14   
2018,       245925,300302858,00   
2018,       245926,474815587,00   
2018,       245927,510393781,00   
2018,       245928,480579744,00   
2018,       245931,391698159,00   
2018,       245931,391698159,14   
2018,       245932,412071487,00   
2018,       245932,412071487,14   
2018,       245933,391984456,00   
2018,       245933,391984456,14   
2018,       245934,204398390,00   
2018,       245934,204398390,14   
2018,       245935,391517550,00   
2018,       245935,391517550,14   
2018,       245936,800371415,14   
2018,       245937,204398331,00   
2018,       245937,204398331,14   
2018,       245938,412071489,00   
2018,       245938,412071489,14   
2018,       245939,391879252,00   
2018,       245939,391879252,14   
2018,       245940,392041629,00   
2018,       245940,392041629,14   
2018,       245941,391694895,00   
2018,       245941,391694895,14   
2018,       245942,800371430,00   
2018,       245942,800371430,14   
2018,       245944,391888795,00   
2018,       245944,391888795,14   
2018,       245945,391806915,00   
2018,       245945,391806915,14   
2018,       245946,261771897,00   
2018,       245946,261771897,14   
2018,       245947,391668287,00   
2018,       245947,391668287,14   
2018,       245948,391957510,00   
2018,       245948,391957510,14   
2018,       245949,391667738,00   
2018,       245949,391667738,14   
2018,       245950,391984458,00   
2018,       245950,391984458,14   
2018,       245951,391932888,00   
2018,       245951,391932888,14   
2018,       245952,391837145,00   
2018,       245952,391837145,14   
2018,       245953,391957512,00   
2018,       245953,391957512,14   
2018,       245954,680587143,00   
2018,       245954,680587143,14   
2018,       245955,392041631,00   
2018,       245955,392041631,14   
2018,       245956,391677454,00   
2018,       245956,391677454,14   
2018,       245957,470947828,00   
2018,       245957,470947828,14   
2018,       245961,411485688,00   
2018,       245961,411485688,14   
2018,       245966,222767627,00   
2018,       245968,510660361,00   
2018,       245969,462778089,00   
2018,       245970,205382653,00   
2018,       245971,454730197,00   
2018,       245975,620586328,00   
2018,       245976,133554734,00   
2018,       245976,133554734,84   
2018,       245980,136016450,00   
2018,       245981,132724410,00   
2018,       245982,936002133,00   
2018,       245983,133278358,00   
2018,       245984,826000272,00   
2018,       245990,741464210,00   
2018,       245991,300153121,14   
2018,       245992,473299526,00   
2018,       245994,461182271,00   
2018,       245995,463631888,00   
2018,       245995,463631888,10   
2018,       245997,223619461,00   
2018,       245998,562039492,00   
2018,       245999,581619735,00   
2018,       246003,364801676,00   
2018,       246004,364808341,00   
2018,       246005,460832685,00   
2018,       246006,371775544,00   
2018,       246006,371775544,14   
2018,       246007,611758494,00   
2018,       246008,352523536,00   
2018,       246009,460832685,00   
2018,       246011,465325410,00   
2018,       246014,311571683,00   
2018,       246020,461301032,00   
2018,       246021,486101212,00   
2018,       246024,562274147,00   
2018,       246024,562274147,93   
2018,       246025,911079388,00   
2018,       246026,202630595,00   
2018,       246029,752363035,00   
2018,       246035,310916471,00   
2018,       246036,272994869,00   
2018,       246037,636000651,00   
2018,       246039,820489459,00   
2018,       246041,463323500,14   
2018,       246043,431890199,14   
2018,       246045,320423814,00   
2018,       246045,320423814,14   
2018,       246046,272553575,00   
2018,       246053,751489595,00   
2018,       246055,050258881,00   
2018,       246055,050258881,14   
2018,       246056,222205833,00   
2018,       246062,742606469,00   
2018,       246063,200648000,10   
2018,       246064,841085822,00   
2018,       246064,841085822,93   
2018,       246065,310961533,00   
2018,       246071,541968125,12   
2018,       246075,474168236,00   
2018,       246075,474168236,14   
2018,       246076,880249300,00   
2018,       246080,841285505,00   
2018,       246080,841285505,93   
2018,       246081,560227152,00   
2018,       246086,208874570,84   
2018,       246087,592657051,00   
2018,       246091,204816286,00   
2018,       246096,416005068,00   
2018,       246099,630385130,14   
2018,       246100,471926101,00   
2018,       246107,473290785,00   
2018,       246110,521357729,00   
2018,       246116,756001078,00   
2018,       246119,475310627,00   
2018,       246128,953943485,00   
2018,       246131,481102008,00   
2018,       246136,382134182,00   
2018,       246136,382134182,84   
2018,       246136,382134182,93   
2018,       246137,273205476,00   
2018,       246138,416005390,00   
2018,       246139,980078461,00   
2018,       246140,636004414,00   
2018,       246142,262270703,00   
2018,       246145,061491191,00   
2018,       246146,756000572,00   
2018,       246146,756000572,10   
2018,       246148,222564516,00   
2018,       246150,366005843,00   
2018,       246152,371332833,00   
2018,       246154,331334820,00   
2018,       246162,946050341,00   
2018,       246163,911068278,00   
2018,       246169,203060929,00   
2018,       246174,530204634,00   
2018,       246174,530204634,14   
2018,       246179,205162251,00   
2018,       246181,742918981,00   
2018,       246186,510189547,00   
2018,       246194,911393082,00   
2018,       246195,741287016,00   
2018,       246197,592632361,00   
2018,       246197,592632361,93   
2018,       246202,726000268,00   
2018,       246203,455465651,00   
2018,       246217,486037640,00   
2018,       246219,473993379,00   
2018,       246220,454927486,00   
2018,       246221,146036889,00   
2018,       246222,204810980,00   
2018,       246223,581340848,00   
2018,       246224,521014383,00   
2018,       246226,481226830,00   
2018,       246228,830205887,93   
2018,       246230,454797267,00   
2018,       246231,133542326,00   
2018,       246232,043716992,00   
2018,       246236,582573259,00   
2018,       246237,370842866,00   
2018,       246238,237254097,00   
2018,       246238,237254097,10   
2018,       246243,263662748,00   
2018,       246244,800295974,00   
2018,       246246,800295944,00   
2018,       246247,450646221,00   
2018,       246248,450646051,00   
2018,       246250,263663166,00   
2018,       246251,271768886,00   
2018,       246252,450645556,00   
2018,       246253,800295954,00   
2018,       246257,264049382,00   
2018,       246257,264049382,93   
2018,       246267,461416282,14   
2018,       246268,650807808,00   
2018,       246268,650807808,84   
2018,       246270,391673734,00   
2018,       246274,742183157,00   
2018,       246274,742183157,10   
2018,       246274,742183157,93   
2018,       246280,463656132,00   
2018,       246281,640848467,00   
2018,       246282,746000845,10   
2018,       246291,420727498,00   
2018,       246291,420727498,10   
2018,       246293,456004410,00   
2018,       246295,420837578,00   
2018,       246295,420837578,10   
2018,       246296,208316216,00   
2018,       246297,260429826,00   
2018,       246300,352603186,00   
2018,       246301,620719389,00   
2018,       246301,620719389,10   
2018,       246302,208316264,00   
2018,       246303,462063573,00   
2018,       246314,060975264,00   
2018,       246315,382418383,00   
2018,       246322,475633102,00   
2018,       246326,221805237,00   
2018,       246327,451257972,10   
2018,       246329,237428011,00   
2018,       246333,472348129,00   
2018,       246338,026006033,00   
2018,       246340,742709309,00   
2018,       246350,911741654,00   
2018,       246351,461200082,00   
2018,       246352,460656134,00   
2018,       246354,455316035,00   
2018,       246368,846002892,14   
2018,       246371,480724324,00   
2018,       246376,420932564,10   
2018,       246378,264143394,00   
2018,       246379,330219404,00   
2018,       246382,720822689,00   
2018,       246386,202208697,00   
2018,       246388,222754745,00   
2018,        24639,226054365,00   
2018,       246401,430975222,00   
2018,       246406,473363891,00   
2018,       246417,371743117,00   
2018,       246417,371743117,10   
2018,       246427,364723857,00   
2018,       246429,752204594,00   
2018,       246434,461166579,00   
2018,       246441,231716750,00   
2018,       246444,221552820,00   
2018,       246447,812807502,00   
2018,       246455,391866425,00   
2018,       246474,205793076,00   
2018,       246477,810835926,00   
2018,       246478,311584385,00   
2018,       246479,710422567,00   
2018,       246479,710422567,14   
2018,       246481,376001344,00   
2018,       246487,461090653,00   
2018,       246493,350893506,00   
2018,       246494,472188476,00   
2018,       246497,756005191,00   
2018,       246497,756005191,10   
2018,       246499,952126937,00   
2018,       246499,952126937,14   
2018,       246500,132727406,00   
2018,       246501,208411287,00   
2018,       246503,236000258,00   
2018,       246505,371587516,00   
2018,       246506,251880558,00   
2018,       246507,300542003,00   
2018,       246508,870736220,00   
2018,       246510,720958092,00   
2018,       246513,261678481,00   
2018,       246514,610680352,00   
2018,       246515,300542204,00   
2018,       246517,261606448,00   
2018,       246521,043412687,00   
2018,       246522,480955785,14   
2018,       246524,352297207,16   
2018,       246528,010218807,00   
2018,       246532,710527405,00   
2018,       246532,710527405,10   
2018,       246534,480882363,00   
2018,       246537,812847693,00   
2018,       246539,426023437,00   
2018,       246542,223701207,00   
2018,       246546,161498032,00   
2018,       246550,510258984,00   
2018,       246551,742633697,00   
2018,       246553,710418448,14   
2018,       246557,473051955,00   
2018,       246559,455395039,00   
2018,       246559,455395039,14   
2018,       246566,581496427,00   
2018,       246567,231520302,00   
2018,       246570,510413420,00   
2018,       246571,582435592,00   
2018,       246572,860527381,00   
2018,       246573,756000560,00   
2018,       246577,742553144,00   
2018,       246580,541585248,00   
2018,       246581,473609601,84   
2018,       246583,446001089,84   
2018,       246584,010349310,00   
2018,       246586,954764981,00   
2018,       246589,460625647,00   
2018,       246591,042562646,00   
2018,       246592,222540853,00   
2018,       246593,300255522,00   
2018,       246596,453957158,00   
2018,       246601,474897746,00   
2018,       246601,474897746,10   
2018,       246607,161307634,00   
2018,       246608,576004641,00   
2018,       246610,274513777,00   
2018,       246610,274513777,10   
2018,       246611,451832104,00   
2018,       246614,452996531,00   
2018,       246615,826000200,00   
2018,       246617,471221222,00   
2018,       246626,042180222,00   
2018,       246629,941513812,00   
2018,       246629,941513812,10   
2018,       246632,272840106,00   
2018,       246634,263243703,00   
2018,       246650,560637868,00   
2018,       246653,943309981,00   
2018,       246654,202265183,00   
2018,       246654,202265183,11   
2018,       246655,621043294,00   
2018,       246657,454135256,00   
2018,       246658,273065786,00   
2018,       246658,273065786,12   
2018,       246661,810995136,00   
2018,       246662,275393421,00   
2018,       246664,455043866,00   
2018,       246664,455043866,14   
2018,       246666,042908722,00   
2018,       246667,814449057,00   
2018,       246671,726001504,10   
2018,       246675,860975231,00   
2018,       246677,416001463,00   
2018,       246678,352528741,00   
2018,       246678,352528741,10   
2018,       246678,352528741,12   
2018,       246678,352528741,47   
2018,       246678,352528741,84   
2018,       246678,352528741,93   
2018,       246681,454624834,00   
2018,       246683,542082673,00   
2018,       246684,200072992,00   
2018,       246685,010569403,00   
2018,       246687,660675963,00   
2018,       246688,061580427,00   
2018,       246689,460352027,00   
2018,       246696,232287703,00   
2018,       246697,202753461,00   
2018,       246698,830186967,00   
2018,       246700,812119319,00   
2018,       246708,204874389,00   
2018,       246709,471087192,00   
2018,       246710,462725986,00   
2018,       246713,386004662,00   
2018,       246717,952405871,00   
2018,       246718,465555880,00   
2018,       246718,465555880,14   
2018,       246721,770317384,00   
2018,       246724,566000350,00   
2018,       246724,566000350,93   
2018,       246726,942742653,00   
2018,       246729,474547605,00   
2018,       246730,751573762,00   
2018,       246732,931243461,00   
2018,       246733,841699197,00   
2018,       246733,841699197,10   
2018,       246733,841699197,84   
2018,       246738,990187576,10   
2018,       246740,812375730,00   
2018,       246741,208552002,00   
2018,       246742,222562827,00   
2018,       246745,464241375,00   
2018,       246746,330402547,00   
2018,       246747,942443651,00   
2018,       246750,010377080,00   
2018,       246752,453851539,00   
2018,       246753,646001540,00   
2018,       246755,222986809,00   
2018,       246756,752303404,00   
2018,       246758,237225374,10   
2018,       246760,841499538,00   
2018,       246760,841499538,10   
2018,       246763,411358654,00   
2018,       246765,770538764,00   
2018,       246766,264150878,00   
2018,       246766,264150878,14   
2018,       246769,386525613,00   
2018,       246770,453088168,00   
2018,       246771,621743371,00   
2018,       246772,930643558,00   
2018,       246773,364767365,00   
2018,       246775,562099173,00   
2018,       246776,261420281,00   
2018,       246776,261420281,10   
2018,       246777,870304654,00   
2018,       246779,840402700,00   
2018,       246783,480865565,00   
2018,       246783,480865565,84   
2018,       246784,810824444,00   
2018,       246785,263122904,00   
2018,       246785,263122904,10   
2018,       246787,205186517,00   
2018,       246788,986000661,00   
2018,       246793,222125691,00   
2018,       246797,454688490,14   
2018,       246798,461486834,00   
